fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon,Decathlon,Deporvillage
2022-10-29,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.34,126.68,68.09,59.86,64.95
2022-10-29,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,391.65,783.3,374.95,348.98,365.63
2022-10-29,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,171.05,342.1,181.71,152.8,165.78
2022-10-29,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,45.39,181.56,47.8,42.14,44.64
2022-10-29,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,54.14,162.42,57.78,49.8,52.31
2022-10-29,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.65,76.95,23.14,23.4,23.85
2022-10-29,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.38,118.14,41.56,37.54,39.71
2022-10-29,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,153.52,614.08,139.91,151.4,133.55
2022-10-29,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,837.8,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2022-10-29,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,93.09,279.27,88.96,90.41,95.25
2022-10-29,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.52,139.04,67.42,63.65,67.73
2022-10-29,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,3,109.06,327.18,117.12,102.04,114.07
2022-10-29,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,3,78.89,236.67,88.45,71.27,78.16
2022-10-29,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,133.89,937.23,128.6,115.25,121.84
2022-10-29,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.22,40.44,19.54,17.86,20.27
2022-10-29,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.73,71.46,36.34,31.41,32.86
2022-10-29,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,50.56,101.12,47.13,45.33,48.51
2022-10-30,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,114.4,5143.851499999984,85.16,111.09,101.03
2022-10-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,9,136.95,1232.55,116.14,111.39,121.55
2022-10-30,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.55,256.65,84.99,79.86,88.95
2022-10-30,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,75.23,150.46,78.6,71.96,76.69
2022-10-30,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.61,71.22,32.02,33.06,36.46
2022-10-30,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,66.46,132.92,62.39,58.16,64.28
2022-10-30,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,1,68.11,68.11,68.41,63.89,66.42
2022-10-30,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,65.98,197.94,68.8,56.11,66.13
2022-10-30,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,394.77,789.54,388.78,338.96,369.68
2022-10-30,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,171.78,343.56,176.6,153.16,169.65
2022-10-30,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,46.35,139.05,45.63,39.29,42.51
2022-10-30,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,54.74,164.22,52.96,47.13,55.61
2022-10-30,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.58,76.74,22.95,23.07,26.2
2022-10-30,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,38.83,116.49,41.15,35.71,40.02
2022-10-30,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,153.42,460.26,139.05,145.55,133.78
2022-10-30,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,829.78,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2022-10-30,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,96.11,192.22,103.83,88.44,95.91
2022-10-30,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.32,138.64,67.9,61.67,70.95
2022-10-30,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,109.02,218.04,114.15,98.95,115.03
2022-10-30,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.88,163.76,83.38,74.47,78.73
2022-10-30,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,128.97,773.82,131.19,113.3,121.82
2022-10-30,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.11,20.11,19.14,17.8,19.11
2022-10-30,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.96,69.92,35.66,33.2,37.04
2022-10-30,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,49.08,49.08,45.03,45.19,48.86
2022-10-31,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,115.43,1038.87,84.46,111.57,99.45
2022-10-31,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,9,132.78,1195.02,117.14,111.11,124.7
2022-10-31,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,86.12,258.36,84.92,75.55,87.18
2022-10-31,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,75.07,150.14,77.06,69.46,77.16
2022-10-31,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.13,68.26,35.96,32.15,37.05
2022-10-31,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,66.57,133.14,68.14,56.94,67.62
2022-10-31,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,70.3,140.6,73.29,66.33,75.11
2022-10-31,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.66,127.32,61.84,59.58,64.28
2022-10-31,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,391.94,783.88,369.17,339.88,370.12
2022-10-31,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,174.72,349.44,177.9,149.66,169.13
2022-10-31,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,46.34,139.02,45.88,41.53,46.78
2022-10-31,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,55.64,166.92,57.19,48.23,54.77
2022-10-31,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.56,73.68,23.61,22.47,24.03
2022-10-31,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,2,40.48,80.96,41.73,36.34,40.5
2022-10-31,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,154.48,463.44,138.66,147.7,135.59
2022-10-31,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,824.12,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2022-10-31,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,96.08,192.16,103.3,88.94,92.01
2022-10-31,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.23,136.46,74.37,66.51,69.9
2022-10-31,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,106.84,213.68,106.05,94.91,113.48
2022-10-31,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,1,78.43,78.43,74.21,72.09,74.8
2022-10-31,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,130.83,784.98,129.83,115.17,121.83
2022-10-31,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.36,20.36,19.68,18.22,19.8
2022-10-31,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.58,35.58,32.83,33.18,34.12
2022-10-31,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.93,50.93,52.99,47.89,52.69
2022-11-01,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,112.83,1128.3,85.01,110.34,101.28
2022-11-01,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,136.41,1364.1,119.91,112.9,119.0
2022-11-01,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,85.95,171.9,90.78,81.9,83.5
2022-11-01,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.2,219.6,70.67,68.3,74.34
2022-11-01,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.86,71.72,36.66,32.74,34.23
2022-11-01,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,65.35,130.7,62.48,56.91,65.4
2022-11-01,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,68.71,137.42,69.76,64.59,72.93
2022-11-01,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.94,127.88,68.19,58.87,66.54
2022-11-01,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,393.86,787.72,370.18,351.63,356.84
2022-11-01,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,174.83,349.66,176.35,154.86,167.98
2022-11-01,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.51,136.53,46.7,41.46,47.05
2022-11-01,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,53.83,215.32,53.45,50.45,54.13
2022-11-01,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.7,98.8,23.99,22.82,25.58
2022-11-01,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.38,118.14,37.48,36.77,40.56
2022-11-01,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,150.31,450.93,141.64,147.48,134.95
2022-11-01,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,848.08,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2022-11-01,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,97.11,194.22,90.76,88.01,92.68
2022-11-01,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.22,136.44,74.03,61.66,72.67
2022-11-01,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,106.72,213.44,118.0,102.43,116.01
2022-11-01,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,1,80.62,80.62,84.31,75.67,74.17
2022-11-01,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,129.82,649.1,131.87,109.69,122.31
2022-11-01,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.42,20.42,19.37,18.7,20.2
2022-11-01,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.77,71.54,35.89,31.15,35.8
2022-11-01,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.29,50.29,48.85,46.94,48.9
2022-11-02,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,112.95,5143.851499999984,85.6,114.18,96.64
2022-11-02,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,135.3,1353.0,117.72,111.64,123.9
2022-11-02,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,82.54,247.62,85.45,79.34,85.95
2022-11-02,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,76.9,153.8,79.67,69.92,70.12
2022-11-02,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.15,68.3,33.84,31.7,35.29
2022-11-02,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.65,129.3,61.13,59.08,64.03
2022-11-02,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.41,142.82,70.7,64.61,72.18
2022-11-02,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.31,126.62,67.39,60.95,66.15
2022-11-02,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,389.03,1167.09,381.09,350.05,362.34
2022-11-02,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,171.89,343.78,180.27,151.29,171.1
2022-11-02,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.4,136.2,45.82,42.67,43.62
2022-11-02,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.33,221.32,51.7,50.15,58.39
2022-11-02,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,2,25.28,50.56,26.64,21.81,23.98
2022-11-02,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.29,120.87,39.47,36.33,39.71
2022-11-02,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,154.3,462.9,141.54,146.82,137.35
2022-11-02,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,2,828.22,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2022-11-02,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,92.58,185.16,96.72,86.12,94.24
2022-11-02,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.41,136.82,76.64,61.48,66.92
2022-11-02,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,109.78,219.56,107.25,95.13,111.53
2022-11-02,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,78.93,157.86,85.61,74.32,79.24
2022-11-02,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,4,129.95,519.8,131.09,111.71,124.23
2022-11-02,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.24,20.24,19.94,19.04,20.24
2022-11-02,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.22,34.22,34.51,32.61,36.83
2022-11-02,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,49.9,99.8,45.76,46.86,52.4
2022-11-03,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,114.98,1034.82,87.47,112.35,101.42
2022-11-03,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,135.0,1350.0,118.38,114.82,120.18
2022-11-03,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.15,255.45,80.13,77.42,81.95
2022-11-03,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,74.45,223.35,69.12,68.66,74.75
2022-11-03,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.82,104.46,35.59,33.04,34.1
2022-11-03,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.82,129.64,63.22,59.5,67.46
2022-11-03,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.64,143.28,69.31,67.25,69.67
2022-11-03,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.82,131.64,62.34,59.27,66.06
2022-11-03,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,411.3,822.6,375.99,341.81,359.68
2022-11-03,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,171.41,342.82,180.26,153.41,167.86
2022-11-03,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,43.79,131.37,46.03,41.96,44.79
2022-11-03,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,54.73,164.19,55.03,52.46,55.0
2022-11-03,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.57,98.28,26.57,22.79,25.62
2022-11-03,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.56,118.68,40.39,35.32,39.4
2022-11-03,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,151.93,455.79,139.55,148.66,137.29
2022-11-03,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,823.6,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2022-11-03,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,94.4,188.8,95.7,83.64,96.21
2022-11-03,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.43,138.86,71.02,63.91,68.51
2022-11-03,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,1,112.51,112.51,102.51,99.76,107.43
2022-11-03,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,80.09,160.18,81.55,74.9,77.71
2022-11-03,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,128.63,643.15,132.82,111.78,122.65
2022-11-03,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.15,20.15,20.09,19.33,21.1
2022-11-03,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.53,34.53,36.81,30.73,35.57
2022-11-03,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.24,50.24,49.32,48.41,52.33
2022-11-04,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,114.49,1373.88,86.85,112.86,101.02
2022-11-04,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,13,135.09,5143.851499999984,117.04,112.87,119.84
2022-11-04,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,84.99,254.97,79.23,77.84,80.92
2022-11-04,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,76.39,229.17,70.68,67.41,74.18
2022-11-04,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.52,106.56,36.64,32.68,34.06
2022-11-04,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.39,128.78,58.53,60.85,67.64
2022-11-04,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.88,143.76,72.05,61.02,72.53
2022-11-04,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.38,130.76,67.2,58.56,63.98
2022-11-04,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,393.94,787.88,378.89,342.81,356.09
2022-11-04,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,169.94,509.82,181.53,155.07,169.08
2022-11-04,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.29,135.87,48.2,41.52,47.96
2022-11-04,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,56.64,226.56,58.45,51.49,56.54
2022-11-04,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.6,102.4,25.0,22.49,26.16
2022-11-04,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.56,118.68,39.37,35.51,42.11
2022-11-04,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,152.48,609.92,140.35,152.12,137.8
2022-11-04,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,845.22,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2022-11-04,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,94.99,284.97,100.24,83.65,90.56
2022-11-04,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,70.04,140.08,70.64,65.62,70.45
2022-11-04,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,109.78,219.56,115.57,98.62,117.47
2022-11-04,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,79.16,158.32,79.73,71.53,84.79
2022-11-04,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,133.37,800.22,130.21,110.17,124.66
2022-11-04,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.73,39.46,18.77,18.05,19.7
2022-11-04,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.09,70.18,36.61,32.66,36.53
2022-11-04,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,49.66,49.66,48.17,44.47,52.29
2022-11-05,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,18,112.65,5143.851499999984,88.12,111.18,98.61
2022-11-05,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,137.91,5143.851499999984,116.55,112.52,121.32
2022-11-05,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,86.03,258.09,83.31,77.77,85.02
2022-11-05,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.83,221.49,77.14,67.54,77.23
2022-11-05,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.09,102.27,34.07,32.87,36.71
2022-11-05,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,66.15,198.45,70.84,60.7,63.78
2022-11-05,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,67.93,203.79,73.87,67.28,71.49
2022-11-05,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,66.69,200.07,59.0,57.23,63.33
2022-11-05,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,393.02,786.04,380.61,341.53,369.6
2022-11-05,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,175.48,526.44,182.14,149.35,169.81
2022-11-05,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,5,45.42,227.1,48.3,39.9,47.33
2022-11-05,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,53.62,268.1,58.77,53.24,53.61
2022-11-05,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.78,74.34,24.02,21.84,23.32
2022-11-05,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,4,39.21,156.84,40.98,35.25,41.58
2022-11-05,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,146.75,733.75,140.79,148.7,136.9
2022-11-05,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,808.24,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2022-11-05,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,97.54,292.62,89.15,84.71,92.8
2022-11-05,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,3,68.63,205.89,64.04,61.71,68.57
2022-11-05,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,3,110.69,332.07,104.11,98.05,115.31
2022-11-05,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.19,162.38,76.16,72.33,78.23
2022-11-05,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,130.59,783.54,131.97,112.49,123.95
2022-11-05,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.42,38.84,21.02,18.17,19.73
2022-11-05,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.4,70.8,34.45,31.47,36.1
2022-11-05,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,50.39,100.78,54.31,46.05,46.68
2022-11-06,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,117.88,1060.92,87.26,114.88,101.51
2022-11-06,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,131.81,5143.851499999984,117.68,113.58,121.93
2022-11-06,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,83.12,166.24,85.33,75.57,81.01
2022-11-06,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,75.93,227.79,71.55,67.12,74.06
2022-11-06,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.78,107.34,36.37,32.02,36.25
2022-11-06,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,63.45,190.35,65.45,58.59,65.18
2022-11-06,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,70.88,141.76,74.76,63.36,72.53
2022-11-06,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,66.34,132.68,64.75,61.92,66.1
2022-11-06,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,396.12,792.24,387.72,337.16,366.99
2022-11-06,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,179.22,358.44,178.86,147.84,167.0
2022-11-06,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,44.57,178.28,46.31,41.27,44.1
